t,amk_torque_target_mirror_left,amk_actual_torque_left,amk_actual_velocity_left,amk_status_left
1751195752.173750,4.100000,4.000000,0.000000,63744.000000
1751195752.183700,4.100000,3.900000,0.000000,63744.000000
1751195752.193750,4.100000,4.000000,0.000000,63744.000000
1751195752.203750,4.100000,3.900000,0.000000,63744.000000
1751195752.213700,4.100000,4.000000,0.000000,63744.000000
1751195752.223700,4.100000,4.000000,0.000000,63744.000000
1751195752.233750,4.100000,4.000000,0.000000,63744.000000
1751195752.243700,4.100000,3.900000,0.000000,63744.000000
1751195752.253700,4.100000,4.000000,0.000000,63744.000000
1751195752.263750,4.100000,4.000000,0.000000,63744.000000
1751195752.273700,4.100000,4.000000,0.000000,63744.000000
1751195752.283700,4.100000,4.000000,0.000000,63744.000000
1751195752.293750,4.100000,3.900000,0.000000,63744.000000
1751195752.303700,4.100000,4.000000,0.000000,63744.000000
1751195752.313700,4.100000,3.900000,0.000000,63744.000000
1751195752.323750,4.800000,4.400000,0.000000,63744.000000
1751195752.333700,4.800000,4.500000,0.000000,63744.000000
1751195752.343700,4.800000,4.600000,0.000000,63744.000000
1751195752.353750,4.800000,4.600000,0.000000,63744.000000
1751195752.363700,4.800000,4.500000,0.000000,63744.000000
1751195752.373700,4.800000,4.700000,0.000000,63744.000000
1751195752.383750,4.800000,4.600000,0.000000,63744.000000
1751195752.393750,4.800000,4.500000,0.000000,63744.000000
1751195752.403700,4.800000,4.700000,0.000000,63744.000000
1751195752.413750,4.800000,4.600000,0.000000,63744.000000
1751195752.423700,4.800000,4.600000,0.000000,63744.000000
1751195752.433700,4.800000,4.600000,0.000000,63744.000000
1751195752.443750,4.800000,4.600000,0.000000,63744.000000
1751195752.453750,4.800000,4.500000,0.000000,63744.000000
1751195752.463700,4.800000,4.600000,0.000000,63744.000000
1751195752.473700,4.100000,4.000000,0.000000,63744.000000
1751195752.483750,4.100000,3.900000,0.000000,63744.000000
1751195752.493700,4.100000,4.000000,0.000000,63744.000000
1751195752.503700,4.100000,4.000000,0.000000,63744.000000
1751195752.513700,4.100000,4.000000,0.000000,63744.000000
1751195752.523700,4.100000,4.000000,0.000000,63744.000000
1751195752.533700,4.100000,3.900000,0.000000,63744.000000
1751195752.543700,4.100000,4.000000,0.000000,63744.000000
1751195752.553700,4.100000,4.000000,0.000000,63744.000000
1751195752.563700,4.100000,4.000000,0.000000,63744.000000
1751195752.573750,4.100000,3.800000,0.000000,63744.000000
1751195752.583700,4.100000,4.000000,0.000000,63744.000000
1751195752.593700,4.100000,4.000000,0.000000,63744.000000
1751195752.603750,4.100000,4.000000,0.000000,63744.000000
1751195752.613700,4.100000,4.000000,0.000000,63744.000000
1751195752.623700,4.800000,4.400000,0.000000,63744.000000
1751195752.633750,4.800000,4.700000,0.000000,63744.000000
1751195752.643700,4.800000,4.600000,0.000000,63744.000000
1751195752.653700,4.800000,4.500000,0.000000,63744.000000
1751195752.663750,4.800000,4.700000,0.000000,63744.000000
1751195752.673700,4.100000,4.000000,0.000000,63744.000000
1751195752.683700,4.100000,4.000000,0.000000,63744.000000
1751195752.693750,4.100000,4.000000,0.000000,63744.000000
1751195752.703700,4.100000,4.000000,0.000000,63744.000000
1751195752.713700,4.100000,4.000000,0.000000,63744.000000
1751195752.723700,3.400000,3.400000,0.000000,63744.000000
1751195752.733700,3.400000,3.200000,0.000000,63744.000000
1751195752.743700,3.400000,3.200000,0.000000,63744.000000
1751195752.753700,3.400000,3.200000,0.000000,63744.000000
1751195752.763700,3.400000,3.200000,0.000000,63744.000000
1751195752.773700,4.100000,3.800000,0.000000,63744.000000
1751195752.783700,4.100000,3.900000,0.000000,63744.000000
1751195752.793700,4.100000,3.900000,0.000000,63744.000000
1751195752.803700,4.100000,4.000000,0.000000,63744.000000
1751195752.813700,4.100000,4.000000,0.000000,63744.000000
1751195752.823700,4.100000,4.000000,0.000000,63744.000000
1751195752.833700,4.100000,4.000000,0.000000,63744.000000
1751195752.843700,4.100000,4.000000,0.000000,63744.000000
1751195752.853700,4.100000,3.900000,0.000000,63744.000000
1751195752.863700,4.100000,4.000000,0.000000,63744.000000
1751195752.873700,4.100000,4.000000,0.000000,63744.000000
1751195752.883700,4.100000,4.000000,0.000000,63744.000000
1751195752.893700,4.100000,4.000000,0.000000,63744.000000
1751195752.903700,4.100000,4.000000,0.000000,63744.000000
1751195752.913750,4.100000,3.900000,0.000000,63744.000000
1751195752.923700,4.800000,4.400000,0.000000,63744.000000
1751195752.933700,4.800000,4.500000,0.000000,63744.000000
1751195752.943750,4.800000,4.400000,0.000000,63744.000000
1751195752.953700,4.800000,4.700000,0.000000,63744.000000
1751195752.963700,4.800000,4.600000,0.000000,63744.000000
1751195752.973700,4.100000,4.100000,0.000000,63744.000000
1751195752.983700,4.100000,3.900000,0.000000,63744.000000
1751195752.993700,4.100000,4.000000,0.000000,63744.000000
1751195753.003700,4.100000,4.000000,0.000000,63744.000000
1751195753.013700,4.100000,4.000000,0.000000,63744.000000
1751195753.023700,4.100000,4.000000,0.000000,63744.000000
1751195753.033700,4.100000,3.900000,0.000000,63744.000000
1751195753.043700,4.100000,4.000000,0.000000,63744.000000
1751195753.053700,4.100000,4.000000,0.000000,63744.000000
1751195753.063700,4.100000,4.000000,0.000000,63744.000000
1751195753.073700,4.100000,4.000000,0.000000,63744.000000
1751195753.083700,4.100000,4.000000,0.000000,63744.000000
1751195753.093700,4.100000,3.900000,0.000000,63744.000000
1751195753.103700,4.100000,4.000000,0.000000,63744.000000
1751195753.113700,4.100000,3.900000,0.000000,63744.000000
1751195753.123700,4.800000,4.400000,0.000000,63744.000000
1751195753.133700,4.800000,4.400000,0.000000,63744.000000
1751195753.143700,4.800000,4.600000,0.000000,63744.000000
1751195753.153700,4.800000,4.800000,0.000000,63744.000000
1751195753.163700,4.800000,4.500000,0.000000,63744.000000
1751195753.173700,4.800000,4.700000,0.000000,63744.000000
1751195753.183700,4.800000,4.500000,0.000000,63744.000000
1751195753.193700,4.800000,4.400000,0.000000,63744.000000
1751195753.203700,4.800000,4.700000,0.000000,63744.000000
1751195753.213700,4.800000,4.700000,0.000000,63744.000000
1751195753.223700,4.800000,4.500000,0.000000,63744.000000
1751195753.233700,4.800000,4.500000,0.000000,63744.000000
1751195753.243700,4.800000,4.400000,0.000000,63744.000000
1751195753.253700,4.800000,4.500000,0.000000,63744.000000
1751195753.263700,4.800000,4.500000,0.000000,63744.000000
1751195753.273700,4.100000,4.100000,0.000000,63744.000000
1751195753.283700,4.100000,4.000000,0.000000,63744.000000
1751195753.293700,4.100000,4.000000,0.000000,63744.000000
1751195753.303700,4.100000,4.000000,0.000000,63744.000000
1751195753.313700,4.100000,3.900000,0.000000,63744.000000
1751195753.323700,4.100000,4.000000,0.000000,63744.000000
1751195753.333700,4.100000,4.000000,0.000000,63744.000000
1751195753.343700,4.100000,4.000000,0.000000,63744.000000
1751195753.353700,4.100000,4.000000,0.000000,63744.000000
1751195753.363700,4.100000,3.900000,0.000000,63744.000000
1751195753.373700,4.100000,3.900000,0.000000,63744.000000
1751195753.383700,4.100000,4.000000,0.000000,63744.000000
1751195753.393700,4.100000,3.900000,0.000000,63744.000000
1751195753.403700,4.100000,3.900000,0.000000,63744.000000
1751195753.413700,4.100000,4.000000,0.000000,63744.000000
1751195753.423700,4.800000,4.400000,0.000000,63744.000000
1751195753.433700,4.800000,4.500000,0.000000,63744.000000
1751195753.443700,4.800000,4.400000,0.000000,63744.000000
1751195753.453700,4.800000,4.600000,0.000000,63744.000000
1751195753.463700,4.800000,4.800000,0.000000,63744.000000
1751195753.473700,4.800000,4.600000,0.000000,63744.000000
1751195753.483700,4.800000,4.700000,0.000000,63744.000000
1751195753.493700,4.800000,4.600000,0.000000,63744.000000
1751195753.503700,4.800000,4.600000,0.000000,63744.000000
1751195753.513700,4.800000,4.500000,0.000000,63744.000000
1751195753.523700,4.800000,4.500000,0.000000,63744.000000
1751195753.533700,4.800000,4.600000,0.000000,63744.000000
1751195753.543700,4.800000,4.600000,0.000000,63744.000000
1751195753.553700,4.800000,4.600000,0.000000,63744.000000
1751195753.563700,4.800000,4.700000,0.000000,63744.000000
1751195753.573700,4.100000,4.000000,0.000000,63744.000000
1751195753.583700,4.100000,4.000000,0.000000,63744.000000
1751195753.593700,4.100000,4.000000,0.000000,63744.000000
1751195753.603700,4.100000,4.000000,0.000000,63744.000000
1751195753.613700,4.100000,4.000000,0.000000,63744.000000
1751195753.623700,4.100000,4.000000,0.000000,63744.000000
1751195753.633700,4.100000,4.000000,0.000000,63744.000000
1751195753.643700,4.100000,4.000000,0.000000,63744.000000
1751195753.653700,4.100000,3.800000,0.000000,63744.000000
1751195753.663700,4.100000,3.800000,0.000000,63744.000000
1751195753.673700,4.800000,4.400000,0.000000,63744.000000
1751195753.683700,4.800000,4.400000,0.000000,63744.000000
1751195753.693700,4.800000,4.500000,0.000000,63744.000000
1751195753.703700,4.800000,4.500000,0.000000,63744.000000
1751195753.713700,4.800000,4.500000,0.000000,63744.000000
1751195753.723700,4.800000,4.400000,0.000000,63744.000000
1751195753.733700,4.800000,4.600000,0.000000,63744.000000
1751195753.743700,4.800000,4.700000,0.000000,63744.000000
1751195753.753700,4.800000,4.600000,0.000000,63744.000000
1751195753.763700,4.800000,4.500000,0.000000,63744.000000
1751195753.773700,4.800000,4.700000,0.000000,63744.000000
1751195753.783700,4.800000,4.700000,0.000000,63744.000000
1751195753.793700,4.800000,4.600000,0.000000,63744.000000
1751195753.803700,4.800000,4.600000,0.000000,63744.000000
1751195753.813700,4.800000,4.700000,0.000000,63744.000000
1751195753.823700,4.100000,4.000000,0.000000,63744.000000
1751195753.833700,4.100000,3.900000,0.000000,63744.000000
1751195753.843700,4.100000,4.000000,0.000000,63744.000000
1751195753.853700,4.100000,4.000000,0.000000,63744.000000
1751195753.863700,4.100000,4.000000,0.000000,63744.000000
1751195753.873700,4.100000,4.000000,0.000000,63744.000000
1751195753.883700,4.100000,4.000000,0.000000,63744.000000
1751195753.893700,4.100000,4.000000,0.000000,63744.000000
1751195753.903700,4.100000,3.900000,0.000000,63744.000000
1751195753.913700,4.100000,4.000000,0.000000,63744.000000
1751195753.923700,4.100000,4.000000,0.000000,63744.000000
1751195753.933700,4.100000,4.000000,0.000000,63744.000000
1751195753.943700,4.100000,4.000000,0.000000,63744.000000
1751195753.953650,4.100000,4.000000,0.000000,63744.000000
1751195753.963700,4.100000,3.800000,0.000000,63744.000000
1751195753.973700,4.800000,4.400000,0.000000,63744.000000
1751195753.983700,4.800000,4.500000,0.000000,63744.000000
1751195753.993700,4.800000,4.600000,0.000000,63744.000000
1751195754.003700,4.800000,4.400000,0.000000,63744.000000
1751195754.013700,4.800000,4.700000,0.000000,63744.000000
1751195754.023700,4.800000,4.600000,0.000000,63744.000000
1751195754.033700,4.800000,4.600000,0.000000,63744.000000
1751195754.043700,4.800000,4.400000,0.000000,63744.000000
1751195754.053700,4.800000,4.500000,0.000000,63744.000000
1751195754.063700,4.800000,4.600000,0.000000,63744.000000
1751195754.073700,4.800000,4.600000,0.000000,63744.000000
1751195754.083700,4.800000,4.700000,0.000000,63744.000000
1751195754.093700,4.800000,4.400000,0.000000,63744.000000
1751195754.103700,4.800000,4.600000,0.000000,63744.000000
1751195754.113700,4.800000,4.700000,0.000000,63744.000000
1751195754.123700,4.100000,4.000000,0.000000,63744.000000
1751195754.133700,4.100000,4.000000,0.000000,63744.000000
1751195754.143700,4.100000,3.900000,0.000000,63744.000000
1751195754.153700,4.100000,3.900000,0.000000,63744.000000
1751195754.163700,4.100000,4.000000,0.000000,63744.000000
1751195754.173700,4.100000,3.900000,0.000000,63744.000000
1751195754.183700,4.100000,4.000000,0.000000,63744.000000
1751195754.193700,4.100000,3.900000,0.000000,63744.000000
1751195754.203650,4.100000,4.000000,0.000000,63744.000000
1751195754.213700,4.100000,3.900000,0.000000,63744.000000
1751195754.223700,4.800000,4.400000,0.000000,63744.000000
1751195754.233650,4.800000,4.600000,0.000000,63744.000000
1751195754.243700,4.800000,4.400000,0.000000,63744.000000
1751195754.253700,4.800000,4.600000,0.000000,63744.000000
1751195754.263700,4.800000,4.700000,0.000000,63744.000000
1751195754.273700,4.800000,4.500000,0.000000,63744.000000
1751195754.283700,4.800000,4.700000,0.000000,63744.000000
1751195754.293700,4.800000,4.600000,0.000000,63744.000000
1751195754.303700,4.800000,4.600000,0.000000,63744.000000
1751195754.313700,4.800000,4.400000,0.000000,63744.000000
1751195754.323700,4.800000,4.700000,0.000000,63744.000000
1751195754.333700,4.800000,4.600000,0.000000,63744.000000
1751195754.343700,4.800000,4.500000,0.000000,63744.000000
1751195754.353700,4.800000,4.500000,0.000000,63744.000000
1751195754.363700,4.800000,4.600000,0.000000,63744.000000
1751195754.373700,4.100000,4.000000,0.000000,63744.000000
1751195754.383650,4.100000,4.000000,0.000000,63744.000000
1751195754.393700,4.100000,3.900000,0.000000,63744.000000
1751195754.403700,4.100000,4.000000,0.000000,63744.000000
1751195754.413700,4.100000,4.000000,0.000000,63744.000000
1751195754.423700,4.100000,3.800000,0.000000,63744.000000
1751195754.433700,4.100000,3.900000,0.000000,63744.000000
1751195754.443700,4.100000,3.900000,0.000000,63744.000000
1751195754.453650,4.100000,3.900000,0.000000,63744.000000
1751195754.463700,4.100000,4.000000,0.000000,63744.000000
1751195754.473700,4.100000,4.000000,0.000000,63744.000000
1751195754.483650,4.100000,4.000000,0.000000,63744.000000
1751195754.493700,4.100000,4.000000,0.000000,63744.000000
1751195754.503700,4.100000,4.000000,0.000000,63744.000000
1751195754.513650,4.100000,4.000000,0.000000,63744.000000
1751195754.523700,5.500000,5.000000,0.000000,63744.000000
1751195754.533700,5.500000,5.200000,0.000000,63744.000000
1751195754.543650,5.500000,5.200000,0.000000,63744.000000
1751195754.553700,5.500000,5.200000,0.000000,63744.000000
1751195754.563700,5.500000,5.200000,0.000000,63744.000000
1751195754.573650,6.800000,6.300000,0.000000,63744.000000
1751195754.583700,6.800000,6.600000,0.000000,63744.000000
1751195754.593700,6.800000,6.700000,0.000000,63744.000000
1751195754.603650,6.800000,6.600000,0.000000,63744.000000
1751195754.613700,6.800000,6.500000,0.000000,63744.000000
1751195754.623700,7.500000,7.200000,0.000000,63744.000000
1751195754.633650,7.500000,7.200000,0.000000,63744.000000
1751195754.643700,7.500000,7.200000,0.000000,63744.000000
1751195754.653700,7.500000,7.200000,0.000000,63744.000000
1751195754.663650,7.500000,7.200000,0.000000,63744.000000
1751195754.673700,6.800000,6.800000,0.000000,63744.000000
1751195754.683700,6.800000,6.600000,0.000000,63744.000000
1751195754.693650,6.800000,6.600000,0.000000,63744.000000
1751195754.703650,6.800000,6.700000,0.000000,63744.000000
1751195754.713700,6.800000,6.700000,0.000000,63744.000000
1751195754.723700,6.800000,6.400000,0.000000,63744.000000
1751195754.733650,6.800000,6.600000,0.000000,63744.000000
1751195754.743700,6.800000,6.400000,0.000000,63744.000000
1751195754.753700,6.800000,6.700000,0.000000,63744.000000
1751195754.763650,6.800000,6.500000,0.000000,63744.000000
1751195754.773700,8.200000,7.700000,0.000000,63744.000000
1751195754.783700,8.200000,8.000000,0.000000,63744.000000
1751195754.793650,8.200000,8.000000,0.000000,63744.000000
1751195754.803700,8.200000,8.000000,0.000000,63744.000000
1751195754.813700,8.200000,8.000000,0.000000,63744.000000
1751195754.823650,8.200000,8.000000,0.000000,63744.000000
1751195754.833700,8.200000,8.000000,0.000000,63744.000000
1751195754.843700,8.200000,8.000000,0.000000,63744.000000
1751195754.853650,8.200000,8.000000,0.000000,63744.000000
1751195754.863700,8.200000,8.000000,0.000000,63744.000000
1751195754.873650,8.900000,8.500000,-2.000000,63744.000000
1751195754.883650,8.900000,8.800000,0.000000,63744.000000
1751195754.893700,8.900000,8.800000,-1.000000,63744.000000
1751195754.903700,8.900000,8.800000,-1.000000,63744.000000
1751195754.913650,8.900000,8.700000,-1.000000,63744.000000
1751195754.923700,8.900000,8.800000,-1.000000,63744.000000
1751195754.933700,8.900000,8.800000,-1.000000,63744.000000
1751195754.943650,8.900000,8.800000,-1.000000,63744.000000
1751195754.953650,8.900000,8.800000,-2.000000,63744.000000
1751195754.963700,8.900000,8.800000,-1.000000,63744.000000
1751195754.973650,15.700000,14.700000,-15.000000,63744.000000
1751195754.983650,15.700000,15.600000,0.000000,63744.000000
1751195754.993700,15.700000,15.300000,-8.000000,63744.000000
1751195755.003650,15.700000,15.600000,-6.000000,63744.000000
1751195755.013650,15.700000,15.600000,-7.000000,63744.000000
1751195755.023700,17.800000,17.400000,-15.000000,63744.000000
1751195755.033650,17.800000,17.600000,-9.000000,63744.000000
1751195755.043650,17.800000,17.200000,-17.000000,63744.000000
1751195755.053700,17.800000,17.600000,-15.000000,63744.000000
1751195755.063650,17.800000,17.600000,-14.000000,63744.000000
1751195755.073650,18.400000,18.000000,-23.000000,63744.000000
1751195755.083700,18.400000,18.200000,-20.000000,63744.000000
1751195755.093650,18.400000,18.100000,-20.000000,63744.000000
1751195755.103650,18.400000,18.400000,-26.000000,63744.000000
1751195755.113700,18.400000,18.400000,-22.000000,63744.000000
1751195755.123650,18.400000,18.300000,-28.000000,63744.000000
1751195755.133650,18.400000,18.200000,-24.000000,63744.000000
1751195755.143700,18.400000,18.000000,-30.000000,63744.000000
1751195755.153700,18.400000,18.000000,-32.000000,63744.000000
1751195755.163650,18.400000,18.100000,-35.000000,63744.000000
1751195755.173700,18.400000,18.400000,-31.000000,63744.000000
1751195755.183650,18.400000,18.300000,-35.000000,63744.000000
1751195755.193650,18.400000,18.400000,-35.000000,63744.000000
1751195755.203650,18.400000,18.000000,-39.000000,63744.000000
1751195755.213650,18.400000,18.000000,-41.000000,63744.000000
1751195755.223650,17.800000,17.800000,-38.000000,63744.000000
1751195755.233650,17.800000,17.800000,-37.000000,63744.000000
1751195755.243650,17.800000,17.600000,-44.000000,63744.000000
1751195755.253650,17.800000,17.200000,-46.000000,63744.000000
1751195755.263650,17.800000,17.500000,-47.000000,63744.000000
1751195755.273650,17.800000,17.800000,-43.000000,63744.000000
1751195755.283650,17.800000,17.600000,-48.000000,63744.000000
1751195755.293650,17.800000,17.300000,-51.000000,63744.000000
1751195755.303650,17.800000,17.500000,-53.000000,63744.000000
1751195755.313650,17.800000,18.000000,-48.000000,63744.000000
1751195755.323650,17.800000,17.600000,-51.000000,63744.000000
1751195755.333700,17.800000,17.200000,-55.000000,63744.000000
1751195755.343650,17.800000,17.600000,-55.000000,63744.000000
1751195755.353650,17.800000,18.000000,-48.000000,63744.000000
1751195755.363700,17.800000,17.600000,-55.000000,63744.000000
1751195755.373650,18.400000,17.700000,-62.000000,63744.000000
1751195755.383650,18.400000,18.400000,-62.000000,63744.000000
1751195755.393700,18.400000,18.400000,-55.000000,63744.000000
1751195755.403650,18.400000,17.800000,-60.000000,63744.000000
1751195755.413650,18.400000,18.100000,-66.000000,63744.000000
1751195755.423700,19.100000,19.200000,-60.000000,63744.000000
1751195755.433650,19.100000,18.800000,-60.000000,63744.000000
1751195755.443650,19.100000,18.600000,-71.000000,63744.000000
1751195755.453650,19.100000,19.300000,-62.000000,63744.000000
1751195755.463650,19.100000,18.700000,-62.000000,63744.000000
1751195755.473650,17.800000,17.200000,-75.000000,63744.000000
1751195755.483650,17.800000,18.100000,-70.000000,63744.000000
1751195755.493650,17.800000,17.300000,-67.000000,63744.000000
1751195755.503650,17.800000,17.400000,-84.000000,63744.000000
1751195755.513650,17.800000,17.900000,-66.000000,63744.000000
1751195755.523650,17.800000,17.000000,-77.000000,63744.000000
1751195755.533650,17.800000,18.100000,-84.000000,63744.000000
1751195755.543650,17.800000,17.600000,-69.000000,63744.000000
1751195755.553650,17.800000,17.200000,-83.000000,63744.000000
1751195755.563650,17.800000,18.000000,-78.000000,63744.000000
1751195755.573650,18.400000,17.500000,-79.000000,63744.000000
1751195755.583650,18.400000,18.600000,-84.000000,63744.000000
1751195755.593650,18.400000,18.200000,-79.000000,63744.000000
1751195755.603650,18.400000,17.800000,-88.000000,63744.000000
1751195755.613650,18.400000,18.700000,-83.000000,63744.000000
1751195755.623650,19.800000,19.000000,-91.000000,63744.000000
1751195755.633650,19.800000,20.200000,-87.000000,63744.000000
1751195755.643650,19.800000,18.700000,-93.000000,63744.000000
1751195755.653650,19.800000,20.100000,-99.000000,63744.000000
1751195755.663650,19.800000,19.300000,-85.000000,63744.000000
1751195755.673650,19.800000,20.000000,-109.000000,63744.000000
1751195755.683650,19.800000,19.400000,-86.000000,63744.000000
1751195755.693650,19.800000,19.900000,-109.000000,63744.000000
1751195755.703650,19.800000,19.100000,-92.000000,63744.000000
1751195755.713650,19.800000,19.800000,-112.000000,63744.000000
1751195755.723650,20.500000,20.100000,-88.000000,63744.000000
1751195755.733650,20.500000,20.300000,-120.000000,63744.000000
1751195755.743650,20.500000,19.900000,-97.000000,63744.000000
1751195755.753650,20.500000,20.600000,-119.000000,63744.000000
1751195755.763650,20.500000,19.800000,-110.000000,63744.000000
1751195755.773650,21.800000,22.000000,-116.000000,63744.000000
1751195755.783650,21.800000,21.300000,-119.000000,63744.000000
1751195755.793650,21.800000,21.500000,-113.000000,63744.000000
1751195755.803650,21.800000,21.800000,-127.000000,63744.000000
1751195755.813650,21.800000,20.900000,-121.000000,63744.000000
1751195755.823650,25.300000,26.000000,-124.000000,63744.000000
1751195755.833650,25.300000,24.500000,-132.000000,63744.000000
1751195755.843650,25.300000,24.700000,-122.000000,63744.000000
1751195755.853650,25.300000,26.300000,-132.000000,63744.000000
1751195755.863650,25.300000,24.200000,-155.000000,63744.000000
1751195755.873650,25.300000,24.700000,-123.000000,63744.000000
1751195755.883650,25.300000,26.400000,-136.000000,63744.000000
1751195755.893650,25.300000,24.700000,-165.000000,63744.000000
1751195755.903650,25.300000,23.700000,-150.000000,63744.000000
1751195755.913650,25.300000,25.800000,-127.000000,63744.000000
1751195755.923650,25.900000,26.500000,-162.000000,63744.000000
1751195755.933650,25.900000,25.200000,-181.000000,63744.000000
1751195755.943650,25.900000,24.900000,-167.000000,63744.000000
1751195755.953650,25.900000,25.500000,-150.000000,63744.000000
1751195755.963650,25.900000,26.000000,-149.000000,63744.000000
1751195755.973650,25.900000,26.100000,-174.000000,63744.000000
1751195755.983650,25.900000,26.100000,-182.000000,63744.000000
1751195755.993650,25.900000,25.400000,-186.000000,63744.000000
1751195756.003650,25.900000,25.200000,-187.000000,63744.000000
1751195756.013650,25.900000,25.300000,-190.000000,63744.000000
1751195756.023650,25.300000,24.700000,-179.000000,63744.000000
1751195756.033650,25.300000,24.600000,-181.000000,63744.000000
1751195756.043650,25.300000,25.000000,-182.000000,63744.000000
1751195756.053650,25.300000,25.000000,-177.000000,63744.000000
1751195756.063650,25.300000,24.800000,-187.000000,63744.000000
1751195756.073650,25.300000,24.600000,-196.000000,63744.000000
1751195756.083650,25.300000,24.900000,-190.000000,63744.000000
1751195756.093650,25.300000,24.900000,-191.000000,63744.000000
1751195756.103650,25.300000,24.600000,-203.000000,63744.000000
1751195756.113650,25.300000,24.900000,-198.000000,63744.000000
1751195756.123650,25.300000,24.600000,-210.000000,63744.000000
1751195756.133650,25.300000,24.900000,-230.000000,63744.000000
1751195756.143650,25.300000,25.300000,-225.000000,63744.000000
1751195756.153650,25.300000,25.000000,-234.000000,63744.000000
1751195756.163650,25.300000,25.500000,-236.000000,63744.000000
1751195756.173650,25.900000,25.600000,-228.000000,63744.000000
1751195756.183650,25.900000,25.000000,-233.000000,63744.000000
1751195756.193650,25.900000,25.600000,-226.000000,63744.000000
1751195756.203650,25.900000,25.700000,-240.000000,63744.000000
1751195756.213650,25.900000,26.000000,-251.000000,63744.000000
1751195756.223650,25.900000,25.800000,-248.000000,63744.000000
1751195756.233650,25.900000,25.000000,-249.000000,63744.000000
1751195756.243650,25.900000,25.800000,-248.000000,63744.000000
1751195756.253650,25.900000,25.900000,-262.000000,63744.000000
1751195756.263650,25.900000,25.800000,-258.000000,63744.000000
1751195756.273650,25.900000,25.300000,-248.000000,63744.000000
1751195756.283650,25.900000,25.900000,-277.000000,63744.000000
1751195756.293650,25.900000,26.000000,-265.000000,63744.000000
1751195756.303650,25.900000,24.900000,-264.000000,63744.000000
1751195756.313650,25.900000,26.200000,-273.000000,63744.000000
1751195756.323650,25.300000,25.000000,-278.000000,63744.000000
1751195756.333650,25.300000,24.900000,-272.000000,63744.000000
1751195756.343650,25.300000,25.500000,-289.000000,63744.000000
1751195756.353650,25.300000,24.600000,-273.000000,63744.000000
1751195756.363650,25.300000,25.200000,-291.000000,63744.000000
1751195756.373650,25.300000,24.900000,-289.000000,63744.000000
1751195756.383650,25.300000,25.200000,-286.000000,63744.000000
1751195756.393650,25.300000,25.300000,-300.000000,63744.000000
1751195756.403650,25.300000,24.700000,-295.000000,63744.000000
1751195756.413650,25.300000,25.100000,-307.000000,63744.000000
1751195756.423650,25.300000,25.100000,-302.000000,63744.000000
1751195756.433650,25.300000,25.000000,-310.000000,63744.000000
1751195756.443650,25.300000,25.200000,-312.000000,63744.000000
1751195756.453650,25.300000,24.500000,-318.000000,63744.000000
1751195756.463650,25.300000,25.800000,-317.000000,63744.000000
1751195756.473650,25.900000,25.200000,-318.000000,63744.000000
1751195756.483650,25.900000,25.800000,-326.000000,63744.000000
1751195756.493650,25.900000,26.100000,-331.000000,63744.000000
1751195756.503650,25.900000,24.900000,-321.000000,63744.000000
1751195756.513650,25.900000,26.300000,-334.000000,63744.000000
1751195756.523650,25.900000,25.700000,-343.000000,63744.000000
1751195756.533650,25.900000,25.200000,-330.000000,63744.000000
1751195756.543650,25.900000,26.100000,-340.000000,63744.000000
1751195756.553650,25.900000,26.000000,-346.000000,63744.000000
1751195756.563650,25.900000,25.100000,-345.000000,63744.000000
1751195756.573650,25.300000,24.600000,-343.000000,63744.000000
1751195756.583650,25.300000,25.800000,-351.000000,63744.000000
1751195756.593650,25.300000,25.300000,-360.000000,63744.000000
1751195756.603650,25.300000,24.400000,-356.000000,63744.000000
1751195756.613650,25.300000,24.800000,-352.000000,63744.000000
1751195756.623650,25.300000,25.200000,-365.000000,63744.000000
1751195756.633650,25.300000,25.800000,-369.000000,63744.000000
1751195756.643650,25.300000,25.400000,-368.000000,63744.000000
1751195756.653650,25.300000,24.500000,-371.000000,63744.000000
1751195756.663650,25.300000,24.900000,-372.000000,63744.000000
1751195756.673650,25.300000,24.300000,-372.000000,63744.000000
1751195756.683650,25.300000,24.900000,-373.000000,63744.000000
1751195756.693650,25.300000,25.200000,-385.000000,63744.000000
1751195756.703650,25.300000,25.300000,-383.000000,63744.000000
1751195756.713650,25.300000,25.800000,-385.000000,63744.000000
1751195756.723650,25.900000,26.100000,-399.000000,63744.000000
1751195756.733650,25.900000,26.100000,-394.000000,63744.000000
1751195756.743650,25.900000,26.300000,-392.000000,63744.000000
1751195756.753650,25.900000,26.000000,-410.000000,63744.000000
1751195756.763650,25.900000,25.900000,-405.000000,63744.000000
1751195756.773650,25.900000,26.400000,-401.000000,63744.000000
1751195756.783650,25.900000,25.900000,-416.000000,63744.000000
1751195756.793650,25.900000,26.000000,-410.000000,63744.000000
1751195756.803650,25.900000,26.300000,-406.000000,63744.000000
1751195756.813650,25.900000,25.800000,-420.000000,63744.000000
1751195756.823650,25.900000,25.500000,-417.000000,63744.000000
1751195756.833650,25.900000,25.400000,-415.000000,63744.000000
1751195756.843650,25.900000,25.400000,-425.000000,63744.000000
1751195756.853650,25.900000,25.100000,-425.000000,63744.000000
1751195756.863650,25.900000,25.400000,-428.000000,63744.000000
1751195756.873650,25.300000,25.700000,-435.000000,63744.000000
1751195756.883650,25.300000,25.300000,-437.000000,63744.000000
1751195756.893650,25.300000,24.700000,-441.000000,63744.000000
1751195756.903650,25.300000,25.000000,-441.000000,63744.000000
